workflow_id	workflow_name	read_layout	workflow_total_duration	download_duration	processing_duration	instance_type	status	run_id	cpu	mem	cache	blkio
11c5f33	hisat2-stringtie	PAIRED	220.0	2.171237065	217.828762935	c5.2xlarge	success	SRR5185518	799.06298	6702141440	1885609984	1204584448
0c6df88	hisat2-stringtie	PAIRED	422.0	2.087601082	419.912398918	c5.2xlarge	success	SRR2932901	800.8115761	8007905280	3174723584	1205030912
497e8bb	hisat2-stringtie	PAIRED	99.0	0.866913133	98.133086867	c5.2xlarge	success	SRR4428678	795.412467745953	8711163904	3941138432	3577659392
66be3e9	tophat2-cufflinks	PAIRED	4657.0	3.953551171	4653.046448829	c5.2xlarge	success	SRR5023408	796.649554342929	11552337920	6730579968	8992296960
28363ea	tophat2-cufflinks	SINGLE	2910.0	2.03087143	2907.96912857	c5.2xlarge	success	SRR5185518	798.9224592	10720276480	5870563328	6167207936
129031e	tophat2-cufflinks	SINGLE	2552.0	5.773929536	2546.226070464	c5.2xlarge	success	SRR4241930	800.443156154807	10207444992	6518980608	6393933824
2fd8b1a	salmon	PAIRED	86.0	0	86.0	c5.2xlarge	success	SRR4241930	200.1090693	2357063680	0	0
86f3202	kallisto	PAIRED	228.0	0	228.0	c5.2xlarge	success	SRR4241930	799.384411571072	3902341120	561455104	0
ecb3252	kallisto	SINGLE	437.0	0	437.0	c5.2xlarge	success	SRR2567462	801.0575943	3817947136	1115295744	0
8124ffb	hisat2-cufflinks	PAIRED	678.0	2.562604123	675.437395877	c5.2xlarge	success	SRR2932901	795.081566042447	8996491264	4156358656	2163625984
26d96a8	hisat2-cufflinks	SINGLE	479.0	4.819083657	474.180916343	c5.2xlarge	success	SRR4241930	786.042098706468	7513767936	2710102016	3709153280
b2f5e64	hisat2-cufflinks	SINGLE	1004.0	5.743347813	998.256652187	c5.2xlarge	success	SRR2567462	798.579555765878	10206707712	5359554560	4897492992
f1988c4	star-cufflinks	SINGLE	7.0	0.980281147	6.019718853	c5.2xlarge	success,failed	SRR4250750	0	0	0	0
00084cd	star-stringtie	SINGLE	7.0	1.132000394	5.867999606	c5.2xlarge	success,failed	SRR4250750	0	0	0	0
e0c75eb	salmon	PAIRED	185.0	0	185.0	c5.2xlarge	success	SRR2567462	794.943244577114	4593741824	909541376	20480
8b1b699	salmon	PAIRED	25.0	0	25.0	c5.2xlarge	success	SRR4428678	100.030888268991	4120412160	0	0
b2a63c6	kallisto	SINGLE	76.0	0	76.0	c5.2xlarge	success	SRR5168756	99.99875	3222536192	0	0
7c0219c	kallisto	SINGLE	337.0	0	337.0	c5.2xlarge	success	SRR5023408	492.035104319601	3813150720	986398720	0
27b28c5	star-stringtie	PAIRED	58.0	5.417687725	52.582312275	c5.2xlarge	success,failed	SRR4241930	0	0	0	0
0201a79	star-stringtie	PAIRED	59.0	4.2704202	54.729579799999996	c5.2xlarge	success,failed	SRR2932901	35.741942974359	400916480	400392192	0
96f3848	star-stringtie	PAIRED	34.0	26.036348691	7.963651308999999	c5.2xlarge	success,failed	SRR5168756	0	0	0	0
1e027f6	star-stringtie	PAIRED	168.0	11.70667782	156.29332218	c5.2xlarge	success,failed	SRR2567462	11.5590021	9133076480	9132204032	4121538560
ef60aac	star-stringtie	SINGLE	78.0	2.198774046	75.801225954	c5.2xlarge	success,failed	SRR5023408	1.7624889	3513532416	3512758272	325603328
f9799f3	star-cufflinks	SINGLE	11.0	3.00048724	7.99951276	c5.2xlarge	success,failed	SRR5168756	0	0	0	0
3c295b7	star-stringtie	SINGLE	7.0	0.730290422	6.269709578	c5.2xlarge	success,failed	SRR4428678	0	0	0	0
7db5054	star-stringtie	SINGLE	7.0	0.946676863	6.053323137	c5.2xlarge	success,failed	SRR4250750	0	0	0	0
b8311ee	star-stringtie	SINGLE	149.0	7.444439488	141.555560512	c5.2xlarge	success,failed	ERR204893	162.00872967825	7299420160	7295549440	2305761280
6df608f	hisat2-stringtie	PAIRED	323.0	1.470965293	321.529034707	c5.2xlarge	success	SRR5023408	777.9571489	8037216256	3242930176	3830820864
81721bb	hisat2-stringtie	SINGLE	310.0	5.49374506	304.50625494	c5.2xlarge	success	SRR5023408	796.540974581773	8437407744	3654176768	3877171200
4177c63	hisat2-stringtie	SINGLE	98.0	0.65502551	97.34497449	c5.2xlarge	success	SRR4428678	95.5354468742217	2276728832	1125908480	1125908480
8b77827	hisat2-stringtie	SINGLE	691.0	7.28183486	683.71816514	c5.2xlarge	success	ERR204893	799.8949698	11658403840	6814429184	4736000000
bb1e24f	star-cufflinks	PAIRED	60.0	2.626155914	57.373844086	c5.2xlarge	success,failed	SRR2932901	10.9249568487929	6260183040	6259326976	0
bf04d30	star-cufflinks	PAIRED	7.0	0.78227989	6.21772011	c5.2xlarge	success,failed	SRR4428678	0	0	0	0
3cb013b	star-cufflinks	PAIRED	10.0	2.327015895	7.672984104999999	c5.2xlarge	success,failed	SRR5168756	0	0	0	0
26fab53	star-stringtie	SINGLE	31.0	2.083159487	28.916840513	c5.2xlarge	success,failed	SRR5185518	788.671878057285	1410277376	1248346112	4096
cfc67d2	star-stringtie	SINGLE	8.0	1.422648908	6.577351092	c5.2xlarge	success,failed	SRR5168756	0	0	0	0
7893824	hisat2-cufflinks	SINGLE	772.0	2.99915941	769.00084059	c5.2xlarge	success	SRR2932901	798.3751043	8060022784	3249180672	2235240448
1901a1c	hisat2-cufflinks	SINGLE	499.0	8.222213451	490.777786549	c5.2xlarge	success	SRR4241930	776.509165857322	8084721664	3276161024	3789508608
77a847b	hisat2-cufflinks	SINGLE	489.0	2.857576129	486.142423871	c5.2xlarge	success	SRR5023408	797.095573798257	8861941760	4077195264	4059619328
3d141eb	tophat2-cufflinks	SINGLE	2852.0	2.634649628	2849.365350372	c5.2xlarge	success	SRR5185518	624.288377855362	10581327872	6063210496	5395697664
2326fda	tophat2-cufflinks	SINGLE	5131.0	8.850437562	5122.149562438	c5.2xlarge	success	SRR2567462	798.1185562	12371816448	8876756992	12161626112
9813b99	tophat2-cufflinks	SINGLE	933.0	1.24679218	931.75320782	c5.2xlarge	success	SRR5168756	799.761858177278	10183680000	6025244672	6851964928
08b5969	tophat2-cufflinks	SINGLE	2550.0	5.091604389	2544.908395611	c5.2xlarge	success	SRR4241930	798.7023737	10049294336	6398251008	6109966336
9189b0b	star-stringtie	PAIRED	160.0	4.711928171	155.288071829	c5.2xlarge	success,failed	SRR2567462	5.70384059925094	9406984192	9397784576	4831252480
50b69f9	star-stringtie	SINGLE	158.0	3.340559493	154.659440507	c5.2xlarge	success,failed	SRR2567462	5.39818420921544	10356338688	10355806208	4897910784
b86c3c9	star-cufflinks	SINGLE	63.0	2.661534394	60.338465606	c5.2xlarge	success,failed	SRR5023408	1.0276522	4181729280	4181209088	835403776
0db3e0c	star-cufflinks	SINGLE	62.0	3.502972772	58.497027228	c5.2xlarge	success,failed	SRR2932901	674.0244441	3648331776	3637497856	0
dc73390	star-cufflinks	SINGLE	7.0	0.301160154	6.698839846	c5.2xlarge	success,failed	SRR4250750	0	0	0	0
f3671d4	salmon	PAIRED	65.0	0	65.0	c5.2xlarge	success	SRR5185518	797.877895230961	479907840	311050240	0
9cfe12f	salmon	PAIRED	189.0	0	189.0	c5.2xlarge	success	SRR2567462	791.2842061	4628439040	1030750208	0
89b6371	salmon	SINGLE	90.0	0	90.0	c5.2xlarge	success	SRR4241930	793.847477910448	4567584768	0	0
52c2823	salmon	SINGLE	27.0	0	27.0	c5.2xlarge	success	SRR4428678	474.07084681178	4561268736	6209536	0
c0f8311	salmon	SINGLE	199.0	0	199.0	c5.2xlarge	success	SRR2567462	799.0415875	4723650560	725753856	0
f07cc84	salmon	SINGLE	168.0	0	168.0	c5.2xlarge	success	ERR204893	798.6682584	4813094912	1358532608	130801664
bb35d99	hisat2-stringtie	SINGLE	210.0	3.953096765	206.046903235	c5.2xlarge	success	SRR5185518	796.0378225	7157264384	2348937216	1204629504
ee4cb09	hisat2-stringtie	SINGLE	98.0	1.480472628	96.519527372	c5.2xlarge	success	SRR4428678	99.8972934328358	134860800	133730304	5959680
91b50f9	hisat2-stringtie	SINGLE	275.0	8.135882348	266.864117652	c5.2xlarge	success	SRR4241930	796.0967069	5953024000	1239285760	1204822016
3de07da	hisat2-stringtie	SINGLE	304.0	5.129049079	298.870950921	c5.2xlarge	success	SRR5023408	796.6336425	6061142016	1282727936	1204822016
4199169	hisat2-stringtie	SINGLE	718.0	6.17991045	711.82008955	c5.2xlarge	success	ERR204893	797.297530486891	10734837760	5901971456	5567934464
c92bd5a	kallisto	SINGLE	67.0	0	67.0	c5.2xlarge	success	SRR4250750	66.8435630150754	4745986048	1523560448	1523580928
821ab68	kallisto	SINGLE	260.0	0	260.0	c5.2xlarge	success	SRR4241930	99.7484305236908	3902148608	410402816	0
243bf9b	kallisto	SINGLE	156.0	0	156.0	c5.2xlarge	success	SRR5185518	802.447486558198	3915497472	161939456	12288
79ebdd2	kallisto	SINGLE	410.0	0	410.0	c5.2xlarge	success	ERR204893	797.758015461347	3818795008	687951872	0
8cb4a45	hisat2-stringtie	PAIRED	430.0	5.425022745	424.574977255	c5.2xlarge	success	SRR2932901	800.9470122	7351373824	2531598336	1205211136
a087626	tophat2-cufflinks	SINGLE	1404.0	0.719039355	1403.280960645	c5.2xlarge	success	SRR4428678	683.5363409	11288137728	7320961024	6431055872
d4e0ff5	star-stringtie	PAIRED	41.0	2.030463357	38.969536643	c5.2xlarge	success,failed	SRR5185518	0	0	0	0
f9f0f23	star-stringtie	PAIRED	58.0	2.877884245	55.122115755	c5.2xlarge	success,failed	SRR2932901	0	0	0	0
6403204	star-stringtie	PAIRED	107.0	3.361029423	103.638970577	c5.2xlarge	success,failed	ERR204893	10.9296739393939	9849802752	9849286656	10899456
6b20fde	star-stringtie	PAIRED	11.0	1.911825317	9.088174683	c5.2xlarge	success,failed	SRR5168756	15.2669396276992	1568313344	869556224	1556480
baa1117	star-stringtie	SINGLE	134.0	5.11493203	128.88506797	c5.2xlarge	success,failed	SRR2567462	71.6570665960265	11406626816	11405672448	24039424
b79f689	star-stringtie	SINGLE	41.0	3.051932515	37.948067485	c5.2xlarge	success,failed	SRR5185518	0	0	0	0
dc63fed	star-stringtie	SINGLE	60.0	4.483840911	55.516159089	c5.2xlarge	success,failed	SRR2932901	0	0	0	0
ca2afd8	hisat2-cufflinks	SINGLE	1091.0	7.157539808	1083.842460192	c5.2xlarge	success	ERR204893	784.149878	11476836352	6621532160	4742914048
f862ad0	hisat2-cufflinks	SINGLE	414.0	0.86276253	413.13723747	c5.2xlarge	success	SRR5185518	768.233543229036	5898956800	1100873728	328450048
9d30d6a	tophat2-cufflinks	PAIRED	5259.0	1.498704187	5257.501295813	c5.2xlarge	success	SRR2932901	798.9179821	12780138496	7752151040	16809099264
c9e7d44	tophat2-cufflinks	SINGLE	5147.0	4.264200209	5142.735799791	c5.2xlarge	success	SRR2567462	799.5354336	12331954176	8908820480	12392976384
5c5049d	star-cufflinks	PAIRED	10.0	2.020473911	7.979526089	c5.2xlarge	success,failed	SRR5168756	0	0	0	0
b805680	star-cufflinks	PAIRED	34.0	2.857529772	31.142470228	c5.2xlarge	success,failed	SRR5185518	799.0053737	719790080	559153152	0
a032c46	star-cufflinks	PAIRED	7.0	0.768431893	6.231568107	c5.2xlarge	success,failed	SRR4250750	0	0	0	0
c309070	star-cufflinks	SINGLE	65.0	10.051582658	54.948417342	c5.2xlarge	success,failed	SRR4241930	0.760280649188514	3001892864	2987700224	60162048
7489387	star-cufflinks	SINGLE	40.0	1.922101099	38.077898901	c5.2xlarge	success,failed	SRR5185518	18.3082202557545	2934353920	2933395456	0
1c9d272	salmon	PAIRED	34.0	0	34.0	c5.2xlarge	success	SRR5168756	0	0	0	0
54a43be	kallisto	PAIRED	234.0	0	234.0	c5.2xlarge	success	SRR4241930	799.874768539326	3815596032	208891904	0
a88e9eb	salmon	SINGLE	89.0	0	89.0	c5.2xlarge	success	SRR4241930	798.93871679198	4612513792	402894848	0
656aa8e	salmon	SINGLE	114.0	0	114.0	c5.2xlarge	success	SRR5023408	799.1764344	3524444160	259436544	259436544
0c6ad47	salmon	SINGLE	170.0	0	170.0	c5.2xlarge	success	ERR204893	276.6755044	5127495680	2197286912	381829120
9b32d1d	kallisto	SINGLE	238.0	0	238.0	c5.2xlarge	success	SRR4241930	99.6229825155666	3815575552	0	0
b815cf7	kallisto	SINGLE	79.0	0	79.0	c5.2xlarge	success	SRR5168756	99.8979705472637	3366207488	0	0
a862ba9	kallisto	SINGLE	474.0	0	474.0	c5.2xlarge	success	SRR2567462	799.611290312891	3928428544	812716032	110694400
8cfaefa	kallisto	SINGLE	401.0	0	401.0	c5.2xlarge	success	ERR204893	796.733812668329	3912757248	1092603904	0
7407457	hisat2-stringtie	PAIRED	450.0	1.737592878	448.262407122	c5.2xlarge	success	SRR2932901	794.8572118	7234695168	2416750592	1204969472
c0c6ff3	hisat2-stringtie	PAIRED	703.0	15.823099801	687.176900199	c5.2xlarge	success	SRR2567462	794.714865074627	9309986816	4454948864	4073693184
2377dbe	hisat2-stringtie	SINGLE	290.0	3.03822463	286.96177537	c5.2xlarge	success	SRR5023408	794.753266716604	7138004992	2350129152	1204736000
c6d63d1	hisat2-stringtie	SINGLE	395.0	3.027289999	391.972710001	c5.2xlarge	success	SRR2932901	796.8917311	9652871168	4840570880	2922045440
391b80d	hisat2-stringtie	SINGLE	690.0	5.366258342	684.633741658	c5.2xlarge	success	ERR204893	763.8122459	10793320448	5965029376	6333759488
705c113	star-stringtie	SINGLE	10.0	1.158652755	8.841347245	c5.2xlarge	success,failed	SRR5168756	0	0	0	0
8d2fd8e	star-stringtie	SINGLE	50.0	2.760939269	47.239060731	c5.2xlarge	success,failed	SRR5023408	0	0	0	0
257687c	kallisto	PAIRED	426.0	0	426.0	c5.2xlarge	success	SRR2567462	795.24134256538	3815989248	850112512	0
3669e95	kallisto	PAIRED	379.0	0	379.0	c5.2xlarge	success	ERR204893	799.139448379052	3863252992	1183420416	45756416
a2d3549	hisat2-cufflinks	SINGLE	761.0	2.748343252	758.251656748	c5.2xlarge	success	SRR2932901	795.452488778055	8924708864	4100886528	2119540736
dd1e01f	hisat2-cufflinks	SINGLE	427.0	2.209298843	424.790701157	c5.2xlarge	success	SRR5185518	774.630353673724	6504509440	1703112704	364228608
8f9e9e4	hisat2-cufflinks	SINGLE	488.0	3.963566933	484.036433067	c5.2xlarge	success	SRR5023408	798.117732966208	8118640640	3339362304	4068114432
8a9c40a	tophat2-cufflinks	PAIRED	5278.0	2.363220717	5275.636779283	c5.2xlarge	success	SRR2932901	800.2189394	12751421440	7719440384	17460248576
66dcb6d	tophat2-cufflinks	PAIRED	5251.0	12.472438245	5238.527561755	c5.2xlarge	success	SRR2567462	786.769400946451	12590813184	8736931840	15271116800
4064c9a	tophat2-cufflinks	PAIRED	3794.0	631.591500735	3162.408499265	c5.2xlarge	success	SRR5185518	99.7730832298137	11622567936	6201085952	8229797888
2c58bc3	tophat2-cufflinks	PAIRED	4726.0	8.55728406	4717.44271594	c5.2xlarge	success	SRR5023408	788.5277869	11627855872	6741540864	9078358016
ab4efa0	star-stringtie	PAIRED	50.0	2.416596471	47.583403529	c5.2xlarge	success,failed	SRR5023408	0	0	0	0
1e97ac1	star-stringtie	PAIRED	58.0	2.827669934	55.172330066	c5.2xlarge	success,failed	SRR2932901	0	0	0	0
5e4be5b	hisat2-cufflinks	PAIRED	180.0	0.871264911	179.128735089	c5.2xlarge	success	SRR4250750	682.835312338309	1872961536	76980224	0
28d2e66	hisat2-cufflinks	PAIRED	208.0	0.659861686	207.340138314	c5.2xlarge	success	SRR4428678	671.449979898477	5139816448	2131562496	2864521216
b877f53	star-cufflinks	PAIRED	9.0	1.225515963	7.774484037	c5.2xlarge	success,failed	SRR5168756	0	0	0	0
96e07db	star-cufflinks	SINGLE	59.0	1.4565771	57.5434229	c5.2xlarge	success,failed	SRR5023408	0	0	0	0
ef3472f	star-cufflinks	SINGLE	62.0	3.620833094	58.379166906	c5.2xlarge	success,failed	SRR2932901	11.4856276455696	5502160896	5500993536	0
185717e	star-cufflinks	SINGLE	61.0	4.984896324	56.015103676	c5.2xlarge	success,failed	SRR4241930	1.00505902864259	2995376128	2994745344	75268096
46e0b61	salmon	PAIRED	67.0	0	67.0	c5.2xlarge	success	SRR5185518	686.917336429463	4593131520	0	0
6700121	salmon	SINGLE	3504.0	0	3504.0	c5.2xlarge	success	SRR4250750	29.3630843781095	3230912512	1055027200	1055158272
84b04a6	salmon	SINGLE	1260.0	0	1260.0	c5.2xlarge	success	SRR2932901	799.0527962	4558323712	131842048	94208
3689871	salmon	PAIRED	168.0	0	168.0	c5.2xlarge	success	ERR204893	796.5294825	5383970816	744288256	760864768
30749e3	kallisto	SINGLE	72.0	0	72.0	c5.2xlarge	success	SRR4250750	797.100125343321	6808195072	2846134272	2845913088
9117fa0	kallisto	SINGLE	158.0	0	158.0	c5.2xlarge	success	SRR5185518	99.8703928089888	3820068864	20480	0
ebe3e8c	kallisto	SINGLE	259.0	0	259.0	c5.2xlarge	success	SRR4241930	99.7464874812968	3815985152	0	0
1603a7c	kallisto	PAIRED	228.0	0	228.0	c5.2xlarge	success	SRR2932901	795.9108183	3909685248	443969536	0
f06df70	kallisto	PAIRED	76.0	0	76.0	c5.2xlarge	success	SRR5168756	100.12185261577	3947790336	137310208	137601024
ba68c9c	kallisto	PAIRED	339.0	0	339.0	c5.2xlarge	success	SRR5023408	799.3556437	4047777792	301244416	164061184
d259593	hisat2-cufflinks	PAIRED	430.0	5.669195419	424.330804581	c5.2xlarge	success	SRR4241930	762.723488795031	8097697792	3278385152	3765084160
7341f8c	hisat2-cufflinks	PAIRED	203.0	1.382744345	201.617255655	c5.2xlarge	success	SRR5168756	627.989775280899	4263972864	2127216640	2127216640
2895838	hisat2-stringtie	SINGLE	113.0	1.275525164	111.724474836	c5.2xlarge	success	SRR5168756	194.085059475655	2953318400	1476636672	1476636672
7cf512a	hisat2-stringtie	SINGLE	693.0	7.14248775	685.85751225	c5.2xlarge	success	SRR2567462	793.079269041096	10935283712	6074728448	4715802624
20af76a	hisat2-stringtie	SINGLE	236.0	2.646818271	233.353181729	c5.2xlarge	success	SRR5185518	784.041735193026	7762333696	2966585344	3306119168
1615352	hisat2-stringtie	SINGLE	286.0	6.85975105	279.14024895	c5.2xlarge	success	SRR4241930	743.133643654568	7198969856	2369105920	971669504
531d492	tophat2-cufflinks	PAIRED	5099.0	4.694004834	5094.305995166	c5.2xlarge	success	SRR2567462	798.9294384	12577611776	8747769856	14938533888
74ba169	tophat2-cufflinks	PAIRED	4618.0	2.219134435	4615.780865565	c5.2xlarge	success	SRR5023408	798.9599485	11874115584	6259130368	6557929472
2b57d38	salmon	PAIRED	90.0	0	90.0	c5.2xlarge	success	SRR4241930	795.706943279099	836313088	595968000	0
2951a53	salmon	SINGLE	89.0	0	89.0	c5.2xlarge	success	SRR4241930	266.40950741573	4525080576	0	0
c6867cb	hisat2-stringtie	PAIRED	423.0	2.426990817	420.573009183	c5.2xlarge	success	SRR2932901	801.746597	8068694016	3240796160	1204924416
2b8c419	hisat2-stringtie	SINGLE	206.0	2.619014057	203.380985943	c5.2xlarge	success	SRR5185518	574.27727601023	3067662336	784224256	677445632
e1a65b0	salmon	PAIRED	109.0	0	109.0	c5.2xlarge	success	SRR5023408	796.2400912	573509632	513613824	4096
a16715a	salmon	PAIRED	34.0	0	34.0	c5.2xlarge	success	SRR5168756	241.405958603491	5974396928	1442750464	1443414016
fd23147	kallisto	PAIRED	50.0	0	50.0	c5.2xlarge	success	SRR4250750	99.8746258177278	3222536192	0	0
80d3027	kallisto	SINGLE	68.0	0	68.0	c5.2xlarge	success	SRR4428678	100.023339775841	3809566720	0	0
dde23f0	kallisto	SINGLE	325.0	0	325.0	c5.2xlarge	success	SRR5023408	801.1171369	3811860480	561192960	0
cd08ccc	kallisto	SINGLE	144.0	0	144.0	c5.2xlarge	success	SRR5185518	99.8991377114428	3820408832	0	0
1168470	kallisto	SINGLE	239.0	0	239.0	c5.2xlarge	success	SRR4241930	796.229546699875	3815858176	306442240	0
c0e93fd	hisat2-cufflinks	PAIRED	962.0	4.922402331	957.077597669	c5.2xlarge	success	ERR204893	789.1059002	10606800896	5769383936	6823632896
4f6a045	hisat2-cufflinks	PAIRED	348.0	2.347359419	345.652640581	c5.2xlarge	success	SRR5185518	794.549991741294	6262288384	1455747072	237789184
0146405	hisat2-stringtie	PAIRED	100.0	0.420023103	99.579976897	c5.2xlarge	success	SRR4428678	789.556933433208	8745074688	3974598656	3550257152
9cdb3c1	hisat2-stringtie	PAIRED	115.0	0.502666734	114.497333266	c5.2xlarge	success	SRR5168756	659.649514874372	2645884928	1322672128	1322672128
571fa74	hisat2-stringtie	PAIRED	723.0	3.979490343	719.020509657	c5.2xlarge	success	ERR204893	800.5832879	10735579136	5883916288	4883222528
a78a280	hisat2-cufflinks	SINGLE	414.0	3.202336079	410.797663921	c5.2xlarge	success	SRR5185518	772.448778090452	5382127616	599330816	322916352
62adf43	hisat2-cufflinks	SINGLE	739.0	2.136484199	736.863515801	c5.2xlarge	success	SRR2932901	793.408499279503	8784662528	3958366208	2175000576
05dd2e0	tophat2-cufflinks	PAIRED	4372.0	5.343467345	4366.656532655	c5.2xlarge	success	ERR204893	798.6328016	12874125312	7480156160	19915415552
d266443	tophat2-cufflinks	SINGLE	3997.0	5.861643964	3991.138356036	c5.2xlarge	success	ERR204893	794.042716318408	12767662080	8334032896	12902764544
eec9fb7	salmon	PAIRED	111.0	0	111.0	c5.2xlarge	success	SRR2932901	795.686724582814	3263504384	74194944	0
a8027be	salmon	PAIRED	34.0	0	34.0	c5.2xlarge	success	SRR5168756	0	0	0	0
94cfcfd	salmon	PAIRED	170.0	0	170.0	c5.2xlarge	success	ERR204893	798.39536991239	4961513472	1385705472	377516032
a9ee007	salmon	SINGLE	70.0	0	70.0	c5.2xlarge	success	SRR5185518	755.9904391	4551655424	0	0
7f1d57f	salmon	SINGLE	44.0	0	44.0	c5.2xlarge	success	SRR4250750	35.2737462828536	6778060800	3113328640	3113476096
827f24e	kallisto	SINGLE	67.0	0	67.0	c5.2xlarge	success	SRR4250750	795.7043832	219013120	56389632	4096
912f42b	kallisto	SINGLE	69.0	0	69.0	c5.2xlarge	success	SRR4428678	99.6232418430884	3809693696	0	0
e6d34ca	kallisto	SINGLE	324.0	0	324.0	c5.2xlarge	success	SRR5023408	798.4124559	3811938304	640532480	0
1ed6df7	kallisto	SINGLE	240.0	0	240.0	c5.2xlarge	success	SRR4241930	797.40169902378	3815854080	320618496	0
efbf077	hisat2-stringtie	PAIRED	278.0	5.135675588	272.864324412	c5.2xlarge	success	SRR4241930	764.70991392279	7066664960	2234159104	1204883456
8ca7b5b	hisat2-stringtie	PAIRED	87.0	0.930629266	86.069370734	c5.2xlarge	success	SRR4250750	99.998015	46403584	45121536	962560
9e43daf	hisat2-stringtie	PAIRED	721.0	4.021433488	716.978566512	c5.2xlarge	success	ERR204893	801.1537439	10550280192	5695008768	3615113216
